abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating,brewery_type,city,country,openbrewdb_id,latitude,longitude,phone,postal_code,state,street,updated_at,website_url
0.051,Brick Works Brewing and Eats,9/23/2017,www.ratebeer.com/beer/brick-works-and-eats-lil-shorty-oatmeal-stout/553822/,Brick Works and Eats Lil Shorty Oatmeal Stout,1,2.87,Stout - Milk / Sweet,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.073,Brick Works Brewing and Eats,12/6/2018,www.ratebeer.com/beer/brick-works-and-eats-love-vigilante-biere-de-garde/683751/,Brick Works and Eats Love Vigilante Biere De Garde,1,3.04,Bière de Garde / de Mars,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.051,Brick Works Brewing and Eats,11/19/2016,www.ratebeer.com/beer/brick-works-and-eats-mambo-sun/465183/,Brick Works and Eats Mambo Sun,0,,Pale Ale - American / APA,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.066,Brick Works Brewing and Eats,7/29/2016,www.ratebeer.com/beer/brick-works-and-eats-moonlit-saison/437667/,Brick Works and Eats Moonlit Saison,1,3.15,Saison / Farmhouse / Grisette,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.062,Brick Works Brewing and Eats,3/23/2018,www.ratebeer.com/beer/brick-works-and-eats-nautical-nonsense-ipa/602614/,Brick Works and Eats Nautical Nonsense IPA,0,,IPA,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.053,Brick Works Brewing and Eats,3/23/2018,www.ratebeer.com/beer/brick-works-and-eats-pinkies-out-chai-brown-ale/602620/,Brick Works and Eats Pinkies Out Chai Brown Ale,1,3.0,Brown Ale,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.057,Brick Works Brewing and Eats,9/23/2017,www.ratebeer.com/beer/brick-works-and-eats-plus-ultra-ipa/553811/,Brick Works and Eats Plus Ultra! IPA,1,3.06,IPA,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.043,Brick Works Brewing and Eats,11/19/2016,www.ratebeer.com/beer/brick-works-and-eats-pucker-up/465178/,Brick Works and Eats Pucker Up,1,3.06,Sour / Wild Beer,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.055999999999999994,Brick Works Brewing and Eats,7/29/2016,www.ratebeer.com/beer/brick-works-and-eats-resinator-red/437669/,Brick Works and Eats Resinator Red,1,3.09,IPA,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.06,Brick Works Brewing and Eats,1/13/2018,www.ratebeer.com/beer/brick-works-and-eats-shogun-assassin-ipa/583949/,Brick Works and Eats Shogun Assassin IPA,1,3.06,IPA,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.068,Brick Works Brewing and Eats,3/23/2018,www.ratebeer.com/beer/brick-works-and-eats-straw-berrymore-maibock/602622/,Brick Works and Eats Straw Berrymore Maibock,1,3.06,Bock- Heller Bock / Maibock,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.065,Brick Works Brewing and Eats,11/19/2016,www.ratebeer.com/beer/brick-works-and-eats-superfly-black-ipa/465184/,Brick Works and Eats Superfly Black IPA,2,3.11,IPA - Black/Brown/Cascadian Dark,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.057999999999999996,Brick Works Brewing and Eats,11/19/2016,www.ratebeer.com/beer/brick-works-and-eats-the-wait/465186/,Brick Works and Eats The Wait,0,,Märzen / Oktoberfest Bier,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.053,Brick Works Brewing and Eats,3/23/2018,www.ratebeer.com/beer/brick-works-and-eats-tiny-brick-american-lager/602611/,Brick Works and Eats Tiny Brick! American Lager,0,,Pale Lager - North Am. / Light,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.08,Brick Works Brewing and Eats,1/27/2018,www.ratebeer.com/beer/brick-works-and-eats-triforce-tripel/587248/,Brick Works and Eats Triforce Tripel,1,2.79,Tripel,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.05,Brick Works Brewing and Eats,3/23/2018,www.ratebeer.com/beer/brick-works-and-eats-yeastmode-blonde-ale/602610/,Brick Works and Eats Yeastmode Blonde Ale,1,3.26,Blonde Ale / Golden Ale,,brewpub,Smyrna,United States,1741,39.298259951946996,-75.6008012376838,3025082523,19977-1573,Delaware,230 S Dupont Blvd,2018-08-24T00:26:00.909Z,http://www.brickworksde.com
0.1,Crooked Hammock Brewery,1/12/2018,www.ratebeer.com/beer/crooked-hammock-3r39s-russian-red-roast/583519/,Crooked Hammock 3R's (Russian Red Roast),0,,Stout - Imperial,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.052000000000000005,Crooked Hammock Brewery,1/1/2019,www.ratebeer.com/beer/crooked-hammock-a-night-in-roxbury/692826/,Crooked Hammock A Night In Roxbury,0,,Smoked - Rauchbier,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.055,Crooked Hammock Brewery,8/23/2017,www.ratebeer.com/beer/crooked-hammock-actively-fishing/545419/,Crooked Hammock Actively Fishing,2,3.18,Pilsener - Czech / Svetlý,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.055,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-backyard-brown/392649/,Crooked Hammock Backyard Brown,4,3.1,Brown Ale,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.15,Crooked Hammock Brewery,1/12/2018,www.ratebeer.com/beer/crooked-hammock-banana-hammock/583520/,Crooked Hammock Banana Hammock,1,2.98,Quadrupel / Abt,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.068,Crooked Hammock Brewery,6/19/2016,www.ratebeer.com/beer/crooked-hammock-beach-escape-white-ipa/427631/,Crooked Hammock Beach Escape White IPA,5,3.09,IPA,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.085,Crooked Hammock Brewery,8/23/2017,www.ratebeer.com/beer/crooked-hammock-carpe-de-biere/545426/,Crooked Hammock Carpe de Biere,1,3.09,Bière de Garde / de Mars,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.05,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-chocolate-strawberry-stout/392654/,Crooked Hammock Chocolate Strawberry Stout,0,,Stout,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.049,Crooked Hammock Brewery,3/15/2016,www.ratebeer.com/beer/crooked-hammock-drive-on-esb/403845/,Crooked Hammock Drive On ESB,2,3.04,Bitter - Premium / Strong / ESB,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.057999999999999996,Crooked Hammock Brewery,5/28/2016,www.ratebeer.com/beer/crooked-hammock-dubbel-header/421974/,Crooked Hammock Dubbel Header,2,3.0,Dubbel,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.057999999999999996,Crooked Hammock Brewery,5/28/2016,www.ratebeer.com/beer/crooked-hammock-dubbel-header-with-cherries/422027/,Crooked Hammock Dubbel Header with Cherries,1,3.0,Dubbel,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.042,Crooked Hammock Brewery,2/3/2019,www.ratebeer.com/beer/crooked-hammock-gentle-giant/701780/,Crooked Hammock Gentle Giant,1,3.0,Pale Lager - North Am. / Light,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.055999999999999994,Crooked Hammock Brewery,3/27/2018,www.ratebeer.com/beer/crooked-hammock-hand-of-buddha/603962/,Crooked Hammock Hand of Buddha,3,3.02,Cream Ale,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.057999999999999996,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-haulin39-oats-milk-stout/392655/,Crooked Hammock Haulin' Oats Milk Stout,5,3.22,Stout - Milk / Sweet,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.062,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-maui-wowie-pineapple-brown/392652/,Crooked Hammock Maui Wowie Pineapple Brown,0,,Flavored - Fruit,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.049,Crooked Hammock Brewery,9/9/2016,www.ratebeer.com/beer/crooked-hammock-mixed-berry-sour/448173/,Crooked Hammock Mixed Berry Sour,1,2.94,Sour / Wild Beer,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.06,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-mootzy39s-treasure-ipa/392650/,Crooked Hammock Mootzy's Treasure IPA,8,3.24,IPA,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.07,Crooked Hammock Brewery,8/18/2017,www.ratebeer.com/beer/crooked-hammock-nights-watch/544257/,Crooked Hammock Nights Watch,2,3.11,Dubbel,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.094,Crooked Hammock Brewery,5/28/2016,www.ratebeer.com/beer/crooked-hammock-off-your-rocker-double-ipa/422025/,Crooked Hammock Off Your Rocker Double IPA,1,3.09,IIPA - Imperial / Double IPA,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.1,Crooked Hammock Brewery,1/12/2018,www.ratebeer.com/beer/crooked-hammock-olde-butternutz/583521/,Crooked Hammock Olde Butternutz,0,,Old Ale,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.057999999999999996,Crooked Hammock Brewery,5/28/2016,www.ratebeer.com/beer/crooked-hammock-one-hop-wonder-citra/422026/,Crooked Hammock One Hop Wonder (Citra),2,3.19,Pale Ale - American / APA,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.05,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-over-the-line-smokey-porter/392653/,Crooked Hammock Over The Line Smokey Porter,0,,Smoked - Rauchbier,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.049,Crooked Hammock Brewery,9/9/2016,www.ratebeer.com/beer/crooked-hammock-pucker-down-raspberry-sour/448172/,Crooked Hammock Pucker Down Raspberry Sour,1,2.92,Sour / Wild Beer,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.051,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-shoobie-belgian-blonde/392651/,Crooked Hammock Shoobie Belgian Blonde,6,3.12,Belgian Ale - Pale / Golden,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.11,Crooked Hammock Brewery,1/12/2018,www.ratebeer.com/beer/crooked-hammock-sly-and-the-cherry-stone/583522/,Crooked Hammock Sly And The Cherry Stone,0,,Sour / Wild Beer,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.05,Crooked Hammock Brewery,5/28/2016,www.ratebeer.com/beer/crooked-hammock-sun39s-out-suds-out/422023/,Crooked Hammock Sun's Out Suds Out,2,2.86,Blonde Ale / Golden Ale,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.05,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-the-hammock-saison/392647/,Crooked Hammock The Hammock Saison,3,3.12,Saison / Farmhouse / Grisette,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.065,Crooked Hammock Brewery,8/15/2017,www.ratebeer.com/beer/crooked-hammock-wai-ola/543222/,Crooked Hammock Wai Ola,4,3.09,California Common / Steam Beer,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.049,Crooked Hammock Brewery,8/23/2017,www.ratebeer.com/beer/crooked-hammock-water39s-edge/545421/,Crooked Hammock Water's Edge,1,3.02,Gose,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.077,Crooked Hammock Brewery,1/1/2019,www.ratebeer.com/beer/crooked-hammock-white-lightning/692827/,Crooked Hammock White Lightning,0,,Stout,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.075,Crooked Hammock Brewery,1/31/2016,www.ratebeer.com/beer/crooked-hammock-wilbon-tripel/392648/,Crooked Hammock Wilbon Tripel,0,,Tripel,,brewpub,Lewes,United States,1742,,,,19958-4877,Delaware,36707 Crooked Hammock Way,2018-08-11T21:36:48.282Z,
0.085,Dewey Beer Co.,9/1/2018,www.ratebeer.com/beer/burner-account/654126/,Burner Account,0,,IIPA - Imperial / Double IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.115,Dewey Beer Co.,10/3/2018,www.ratebeer.com/beer/dewey-beer-dolly-bar/663074/,Dewey Beer Dolly Bar,1,3.13,Stout - Imperial,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.065,Dewey Beer Co.,10/3/2018,www.ratebeer.com/beer/dewey-beer-im-like-super-passionate/663075/,"Dewey Beer I'm Like, Super Passionate",1,3.11,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.08,Dewey Beer Co.,2/4/2019,www.ratebeer.com/beer/dewey-beer-lemon-drop-cake/702011/,Dewey Beer Lemon Drop Cake,1,2.96,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.1,Dewey Beer Co.,2/4/2019,www.ratebeer.com/beer/dewey-beer-nashville-hot-fried-chicken-and-waffles/702010/,Dewey Beer Nashville Hot Fried Chicken and Waffles,1,2.98,Stout - Imperial,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.075,Dewey Beer Co.,11/11/2018,www.ratebeer.com/beer/dewey-beer-victorious-secret/675218/,Dewey Beer Victorious Secret,1,3.11,IPA - Hazy / NEIPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.12,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-cookie-straw/652461/,Dewey Cookie Straw,1,3.11,Stout - Imperial,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.08,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-hot-wax/652468/,Dewey Hot Wax,0,,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.095,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-imperial-secret-machine-cranberry-and-pink-guava/652464/,Dewey Imperial Secret Machine - Cranberry and Pink Guava,0,,Sour / Wild Beer,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.094,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-imperial-secret-machine-cranberry-blackberry/652465/,Dewey Imperial Secret Machine- Cranberry Blackberry,0,,Sour / Wild Beer,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.064,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-secret-machine-orange-crush/652462/,Dewey Secret Machine - Orange Crush,0,,Sour / Wild Beer,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.09,Dewey Beer Co.,10/11/2018,www.ratebeer.com/beer/dewey-secret-machine-tiramisu/665549/,Dewey Secret Machine - Tiramisu,2,3.18,Sour / Wild Beer,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.047,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-session-ipa-vic-secret-and-motueka/652460/,Dewey Session IPA - Vic Secret and Motueka,0,,ISA - Session IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.065,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-single-for-the-summer-motueka/652467/,Dewey Single For The Summer- Motueka,0,,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.048,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-social-koslch/652459/,Dewey Social Koslch,1,3.09,Kölsch / Kölsch-Style,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.075,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-swishy-pants/652466/,Dewey Swishy Pants,0,,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.075,Dewey Beer Co.,8/27/2018,www.ratebeer.com/beer/dewey-why-me-huh/652469/,Dewey Why Me Huh?,0,,IPA,,brewpub,Dewey Beach,United States,1744,38.696146500000005,-75.07497503008,3022271182,19971-2317,Delaware,2100 Coastal Hwy,2018-08-24T00:26:02.659Z,http://www.deweybeerco.com
0.1,Midnight Oil Brewing,2/12/2018,www.ratebeer.com/beer/midnight-oil-dark-matter/591650/,Midnight Oil Dark Matter,0,,Stout - Imperial,,micro,Newark,United States,1753,,,3022867641,19702,Delaware,674 Pencader Dr,2018-08-11T21:36:48.725Z,
